episode,category,split,policy,success,reason,lift_height,grasp_x,grasp_y,grasp_z,grasp_yaw,grasp_width,final_gripper_width,object_displacement,sampler_mode,settle_displacement
30,l_shape,unseen,oracle,True,success,0.1980064411658664,0.5193669228361196,0.12488545389331043,0.41100000000000003,-1.3675240015992824,0.025141997902692757,0.025112560109282978,0.0014023610356953561,,7.07179996637569e-10
31,mug,unseen,oracle,True,success,0.1934901512171146,0.49728396806651487,0.02910581436250613,0.4229906324339793,0.48655086080842835,0.0495368956414156,0.04921730017809386,0.003115085188685157,,1.1669206699809206e-06
32,t_shape,unseen,oracle,True,success,0.19383888301823343,0.5546743318105021,0.13392946480566212,0.41100000000000003,-0.8499772735718905,0.02818592372036175,0.02815437425062541,0.0023676617087397115,,5.5408014560980326e-08
33,sphere,seen,oracle,True,success,0.1919825438622258,0.6076867342822028,0.1375511838434796,0.42182102541123767,0.6629095948109507,0.053891789818384654,0.05327734906341597,0.0007803421396999164,,0.0
34,cylinder,seen,oracle,True,success,0.18359263381270557,0.48488511041528815,-0.08061987276147929,0.4509693496259931,0.707561940440955,0.061166949608468815,0.061005987249471705,0.0047339443076954485,,1.5746747331597215e-07
35,dumbbell,unseen,oracle,False,dropped,0.07055410884755853,0.5769396019832029,-0.13080344347406825,0.41100000000000003,0.24874797923758485,0.015398939995459953,0.004417768954833518,0.0035410197311353682,,0.0
36,mug,unseen,oracle,True,success,0.19084085172083837,0.6177888896415454,-0.10891656442071111,0.4250460675787239,0.0412582022770156,0.05247065536041752,0.0521817688843983,0.0007359599862589324,,2.988233502300867e-06
37,sphere,seen,oracle,True,success,0.18792253974467893,0.5106854301964563,0.09510032317850142,0.42342396923045356,0.426624793632878,0.05704718665500094,0.056630056606434664,0.00043013979491152507,,0.0
38,dumbbell,unseen,oracle,True,success,0.18734277551484202,0.5837612273311918,0.02746452199189578,0.41100000000000003,0.9899756024454018,0.01559913882512418,0.015574259308288036,0.0009172979867141897,,0.0
39,capsule,seen,oracle,True,success,0.18815865020518258,0.5101848277825084,-0.08375349826472119,0.4153384573025825,0.07415093376715198,0.0407686991025549,0.04074212550258924,0.0006168150750012071,,3.9154744573410256e-08
40,capsule,seen,oracle,True,success,0.18775615915522437,0.5244249089941668,0.09942752040297251,0.4162682666864298,-0.43662309052015313,0.04262816581831985,0.04260378391679538,0.0011842911629714736,,3.749851425873642e-08
41,dumbbell,unseen,oracle,False,closed_empty,5.8799430990852386e-08,0.609558682106513,0.0524221562808459,0.4111580201188008,-0.9904048803788417,0.018499784921961103,6.957564991251684e-08,0.002060574067167016,,0.0
42,sphere,seen,oracle,True,success,0.19280269133493372,0.5628042608988678,-0.027230327175569335,0.4133841211404238,1.0644803169578685,0.0369674904749423,0.036190331232843334,0.0011291374770759075,,0.0
43,capsule,seen,oracle,True,success,0.19651122964228185,0.48811426182556245,-0.15427939747756808,0.41100000000000003,1.3678969357020136,0.02423412378897667,0.024138854617145683,0.0008725378678272369,,6.131687284825905e-08
44,mug,unseen,oracle,True,success,0.18849644855758735,0.5156778680333305,0.08945174305610899,0.44997076555291193,-1.0599639661517877,0.04469899786436015,0.044429138116799965,0.005855296568233219,,5.008098740538649e-07
45,ellipsoid,unseen,oracle,True,success,0.18508691280679046,0.5659837135455823,0.0046573694062762684,0.42173604662940983,1.3580432806697087,0.054898172308684975,0.054397456575633565,0.003311359088169469,,1.7614107478308437e-06
46,t_shape,unseen,oracle,True,success,0.16926298015688768,0.6095150400734087,0.018141607535703784,0.41100000000000003,-1.1050018756931452,0.029966606759447664,0.03091752442795724,0.03823601133965008,,4.476070592990052e-08
47,dumbbell,unseen,oracle,True,success,0.18657775339597749,0.5745638296612114,-0.029672623534447135,0.41100000000000003,-1.013837763112786,0.020657611447423396,0.020641882481583718,0.0018156120599823798,,0.0
48,sphere,seen,oracle,True,success,0.19283553181701157,0.6136120829809113,-0.11410281076076925,0.42263256610643773,-0.8414861124589517,0.05546438040697023,0.05486912597518928,0.0013600752950608665,,0.0
49,l_shape,unseen,oracle,False,closed_empty,0.03694533288411905,0.5868866473716278,-0.09811922572595286,0.4114214366664942,-0.45764060055778977,0.03398048606069205,6.954241180503591e-06,0.07595594890884198,,5.3701201910759154e-08
50,t_shape,unseen,oracle,True,success,0.17618723803249442,0.5307862171366029,-0.005100774960885885,0.41100000000000003,-0.7930454048872244,0.023766564730001084,0.023756362133795686,0.026300340523155035,,6.466562505862754e-08
51,dumbbell,unseen,oracle,True,success,0.18592499551837177,0.5818251744236358,-0.10210987581733194,0.41100000000000003,0.23525744546309135,0.021889565749696145,0.021878956165220113,0.0007716993299234266,,0.0
52,cylinder,seen,oracle,True,success,0.18338070149901847,0.543523931268029,0.12652680567048188,0.4321526176130024,-1.097335960630244,0.04006643063029199,0.039972936141899416,0.0029594260497819653,,1.0211015274917097e-07
53,t_shape,unseen,oracle,True,success,0.19420770237871454,0.48848301496290225,0.10518577799857975,0.41100000000000003,0.014700515281803828,0.026404438595751062,0.026354431646911675,0.0014642784890215028,,5.686482023026979e-08
54,mug,unseen,oracle,True,success,0.17055839295468012,0.6329627468835494,0.15201950798005626,0.45741492847242415,-1.5240056210420647,0.055801118784248184,0.055599088843300476,0.003867508788423831,,4.191291663469708e-07
55,capsule,seen,oracle,True,success,0.1961443464559966,0.6402050240183694,-0.11556045437285993,0.41100000000000003,1.1801149455261069,0.026709090108259913,0.02651290754074986,0.0007376296459373194,,6.47327469656067e-08
56,ellipsoid,unseen,oracle,True,success,0.1935161401487802,0.5879314907834066,0.10436114483229994,0.41483231203422405,-0.21656349695035892,0.050575063146304174,0.049918261226724644,0.001245532118260758,,1.900679977616532e-05
57,capsule,seen,oracle,True,success,0.1922312704490381,0.5444182156288755,0.08315299474358531,0.41400969031866997,0.5492927898011937,0.03810833974490584,0.038038996532277145,0.0006687437691803486,,3.9214006541558434e-08
58,box,seen,oracle,True,success,0.19646155841124036,0.5549424619896319,-0.07439387291403961,0.41411517276281556,-0.31699547950570306,0.044034634185167,0.043999206067603644,0.0002391861113471753,,4.697795161667008e-13
59,ellipsoid,unseen,oracle,True,success,0.19393083980205783,0.606901035010156,-0.10736917637101276,0.4136467777285911,-1.2722757528464608,0.04328006517265006,0.04251544717584532,0.0021163772070548616,,1.2009987137263283e-05
60,box,seen,oracle,True,success,0.19768314996451974,0.5061328954935631,0.022528602123709107,0.4128438712176721,-1.3656099593211133,0.045618731532902614,0.04557291669238274,0.0008557224030084441,,0.0
61,dumbbell,unseen,oracle,False,closed_empty,1.89892080637577e-06,0.5774572672685699,-0.07014226727345522,0.41100000000000003,-0.9739173336983988,0.015371269867398703,4.669589780392749e-08,0.001232830342532173,,0.0
62,dumbbell,unseen,oracle,True,success,0.19300223285022094,0.570122584675887,-0.01234736552027868,0.41100000000000003,0.4775686302658233,0.014390482385602855,0.013993049407695596,0.0008494361475902749,,0.0
63,mug,unseen,oracle,True,success,0.17648036603972883,0.5682228776966946,0.09758269485116981,0.45329489098938314,1.4696814100825026,0.05038324339145234,0.0503463187946431,0.0008376672336632057,,1.1705679314783025e-06
64,capsule,seen,oracle,True,success,0.18366568751492357,0.6171679190401473,0.0917075207065767,0.41781127027696136,-1.2190481097208972,0.045712247480924645,0.045533296752789616,0.004003908690521474,,3.4151546655037665e-08
65,sphere,seen,oracle,True,success,0.19350899357515622,0.5915984776751689,-0.17937326271007517,0.41388377959355255,-0.5283293820494421,0.037966807381199855,0.037124339332650746,0.0008224089187895121,,0.0
66,t_shape,unseen,oracle,True,success,0.19502299072081003,0.5170817992344663,-0.019335097961883832,0.41100000000000003,0.8185726280530075,0.03029658405086457,0.030282169064732304,0.001007904997829288,,9.046468268179614e-11
67,cylinder,seen,oracle,True,success,0.19079361693000224,0.5539868431492623,-0.09453808430655161,0.41674131641817963,1.4121860104267814,0.050534655614726226,0.05029287091578251,0.0016667688169289456,,4.0844292415924425e-07
68,l_shape,unseen,oracle,True,success,0.1918287036963387,0.5122152303657563,0.06227859661292946,0.41100000000000003,-0.5699125682051918,0.022260933309600356,0.02256084748294373,0.012486197600206818,,5.891386621992662e-08
69,capsule,seen,oracle,True,success,0.19497073646627233,0.577330552354557,0.031998313619764004,0.41100000000000003,0.9762229544948022,0.03142467663776678,0.031087012366865008,0.0012746491008720242,,5.796566295873295e-08
70,capsule,seen,oracle,True,success,0.19046064721548217,0.5811548740435404,0.15210613884278365,0.41878286544507504,1.3616281893782514,0.04765984256454468,0.047617316859587366,0.002030276544460035,,3.0533995349135734e-08
71,t_shape,unseen,oracle,False,closed_empty,0.035574117237604896,0.5061909114800006,-0.06170163266755181,0.41292717100273735,1.019065871985557,0.022282856226878457,1.4765984245383685e-05,0.049624875782151155,,4.870156665825391e-08
72,capsule,seen,oracle,True,success,0.19401095952777164,0.4497577717738992,0.11830188029536699,0.41100000000000003,-0.3493389829092908,0.027274166915250912,0.02718249437422913,0.0004423097379516648,,5.1703706091505006e-08
73,capsule,seen,oracle,True,success,0.19049739064984328,0.5814211830351316,0.11973571772864114,0.4208359705990699,-1.0464038912725435,0.0518146346730864,0.051742371996237366,0.002159052318682197,,3.93744233634851e-08
74,ellipsoid,unseen,oracle,True,success,0.19384362408016165,0.6289071957849914,-0.045553420926325444,0.4130593996369003,0.8492218241845997,0.041522416601079054,0.0407240845019307,0.0017333913406814448,,6.155841611582878e-06
75,ellipsoid,unseen,oracle,True,success,0.1962472836491836,0.538419071780873,-0.0281383414040386,0.41100000000000003,-1.4670757847752256,0.05114357924745601,0.05011456219508815,0.0009265459573176705,,4.735031583981781e-06
76,t_shape,unseen,oracle,False,closed_empty,0.04272634358506888,0.5261533332333138,0.04911840441165279,0.4120643981247986,-1.548047505711248,0.026042464001860534,7.494608580200433e-07,0.03742001520555916,,4.0915588506398325e-08
77,capsule,seen,oracle,True,success,0.187531333638071,0.5063693324780496,-0.10033212709664423,0.41753554923487984,-0.4104776984298488,0.04520700118973249,0.045166459474745395,0.0007070015888310316,,4.400330571914702e-08
78,t_shape,unseen,oracle,False,closed_empty,-5.36444852505813e-06,0.5677381852053054,-0.030543053050823325,0.4122973288927956,0.09105070495966938,0.025266431611069565,4.319408039329779e-07,0.023736676369864422,,4.737393785231013e-08
79,cylinder,seen,oracle,True,success,0.18595066681229794,0.550792786606554,0.15831533957497088,0.45825140551831056,0.5303281661412909,0.05828149125754471,0.0580522587030541,0.002200128126000431,,1.5989258147818573e-07
80,capsule,seen,oracle,False,closed_empty,7.683872157621119e-05,0.4963046861973839,-0.023612153779733695,0.4198315633877516,-0.5663069202160802,0.04975383304338987,1.0569541679672073e-07,0.0006592788628170395,,3.226658569530786e-08
81,cylinder,seen,oracle,True,success,0.18449509601934244,0.5196877938995033,-0.017844571379298048,0.4233745461844252,1.0234392208290624,0.05119701282324331,0.05105025966544774,0.001727844548165197,,7.480449749327935e-07
82,l_shape,unseen,oracle,True,success,0.1984303756552553,0.5583246226119729,-0.11001976827712752,0.41100000000000003,1.012145972467568,0.023372251091198625,0.023321552656147333,0.0005536176088665924,,6.092676730096449e-08
83,sphere,seen,oracle,True,success,0.19289208885104964,0.5285912199033584,-0.1601642486514692,0.4176094847572626,0.5385159511294213,0.04541821770861904,0.044738040890800274,0.001241744871618581,,0.0
84,mug,unseen,oracle,True,success,0.17081946214196847,0.4666831120447983,-0.03569145540163147,0.45354545265468793,0.5720517939476517,0.060158829107743,0.05999496296288512,0.000535276324172354,,4.455198076911313e-07
85,l_shape,unseen,oracle,False,closed_empty,0.028697495905262937,0.5555706254735487,-0.025586850357384762,0.41100000000000003,1.067717339692802,0.02681580352700509,6.56128719120744e-05,0.07203278226458878,,5.0931277683834454e-08
86,box,seen,oracle,True,success,0.19616431892125685,0.45595395105880604,-0.07925420724896026,0.42581648700951835,-1.188412659676095,0.03738150543037887,0.03736565676745464,0.0014048381288400162,,0.0
87,ellipsoid,unseen,oracle,True,success,0.1948286108095209,0.5867901835361585,-0.08516994888958859,0.41100000000000003,-1.3545886990028269,0.03561427405957306,0.03492285084967441,0.0019039278854950813,,1.6583145633804993e-05
88,t_shape,unseen,oracle,True,success,0.19172088407317583,0.5645630485759281,0.02168973757309063,0.41100000000000003,0.8899082311536279,0.02757603922066759,0.027540257029783223,0.003934390335041003,,6.460636995950706e-08
89,ellipsoid,unseen,oracle,True,success,0.19304606889749515,0.5614414456601119,0.04014414669049428,0.41100000000000003,-0.5802758846617547,0.050669714013522604,0.050239466976855815,0.00023694719466000962,,8.477082573424071e-06
90,dumbbell,unseen,oracle,True,success,0.18596171968118647,0.5454514749519573,0.04795497164518414,0.41100000000000003,0.3345760899211583,0.01630354550210306,0.016291097316165203,0.000342331495380674,,0.0
91,t_shape,unseen,oracle,True,success,0.19485676314506772,0.5057524535219545,-0.14028393294171934,0.41100000000000003,0.05234726243607657,0.024274409357881537,0.024258192472350143,0.00017054251709745297,,2.0547684584213387e-10
92,capsule,seen,oracle,True,success,0.18578368728701217,0.5669728370443542,-0.04393370391469603,0.4126183735836863,-1.3828784023206309,0.03532449093927253,0.03514122544741208,0.0018950539015121423,,3.867002157561663e-08
93,ellipsoid,unseen,oracle,True,success,0.19421058040153577,0.5430630066158021,-0.0387487000639603,0.4129887693638716,-1.0019561771956553,0.05458961847841129,0.05378745863845685,0.002366676085786207,,6.937727881321022e-06
94,l_shape,unseen,oracle,True,success,0.19792167439033143,0.6179797609669682,-0.12129658524605404,0.41100000000000003,-1.4468738334930893,0.031092048865151684,0.031040102635473556,0.002620606632085867,,6.150069997474542e-08
95,t_shape,unseen,oracle,False,closed_empty,3.4362485079597604e-10,0.551732189670053,-0.1419145615390477,0.4127838474160521,-1.409952625069887,0.022658340443274232,3.636406379074276e-07,0.016270906668009823,,4.88320289252536e-08
96,mug,unseen,oracle,True,success,0.18527426789053536,0.5723458774887442,0.03306704902884957,0.44338854324623866,-0.014092790785864784,0.049071925484445236,0.048810914046113554,0.0013421349265769766,,3.6801364409639665e-07
97,l_shape,unseen,oracle,False,dropped,0.0318962568835886,0.5248038818796896,-0.13002350438597082,0.41114707044729626,0.544122242742143,0.02894147369322709,0.001956085888526278,0.018262411184208304,,4.7440728671479784e-08
98,t_shape,unseen,oracle,True,success,0.19613788391587095,0.5016833559709237,0.12498174197911485,0.41100000000000003,-1.132576972466134,0.02696051854001778,0.026933024423647,0.0013430105048596994,,2.2692525410889295e-11
99,dumbbell,unseen,oracle,True,success,0.14132239120539136,0.524977868754942,0.03430532134831585,0.41100000000000003,1.3190180610801345,0.014254648409524779,0.007680033675371218,0.007839611231932282,,0.0
100,t_shape,unseen,oracle,True,success,0.17609765072663108,0.496725113705029,0.07835747869840622,0.41100000000000003,0.5029709932920179,0.02282700397604412,0.02292808464819408,0.03094517609699193,,8.737583899358983e-10
101,dumbbell,unseen,oracle,True,success,0.19348731896725613,0.5512210683130513,0.12282700559399679,0.41100000000000003,1.3934075407033144,0.014887664956007145,0.014817220148179499,0.0020240154399921565,,0.0
102,l_shape,unseen,oracle,False,closed_empty,0.020758457231020377,0.5610358404046414,0.017907681426946844,0.41100000000000003,0.9949655754894624,0.03339800258613875,0.0007168027422706903,0.12566797149548362,,5.3296927376189266e-08
103,t_shape,unseen,oracle,True,success,0.18313464069950725,0.5317605123645424,-0.1515073804207205,0.41100000000000003,-0.5838719359843658,0.02449407854240924,0.024492655918816067,0.007937188406142312,,5.7126901006650444e-08
104,dumbbell,unseen,oracle,True,success,0.18561813345965922,0.5717459425221035,0.06873839744112203,0.41100000000000003,0.17819666881943697,0.014854467539243663,0.014842865264047192,0.00042974900528574737,,0.0
105,mug,unseen,oracle,True,success,0.19060261452280874,0.46052242143693123,-0.0761762346327179,0.429246985652732,-1.0098165505359988,0.04581222560353901,0.045529501783302624,0.004546454122428509,,1.2445706859857884e-06
106,sphere,seen,oracle,True,success,0.18806222306985304,0.5148839891023822,0.10484598176454979,0.4238511284972312,1.1264875868377766,0.057901505188557176,0.05744265064081987,0.002155278781109691,,0.0
107,cylinder,seen,oracle,True,success,0.1811764215938187,0.5766817541102486,0.1247126362350254,0.45757800265650306,-1.383782965581839,0.06296500963770724,0.06287481428584496,0.004412225574341122,,1.141647923603827e-07
108,dumbbell,unseen,oracle,True,success,0.19578864446251154,0.5165391849786187,0.13006765483068866,0.41131656524716254,1.2231247362103534,0.019164296635158694,0.01912754690412427,0.000529584758874641,,0.0
109,cylinder,seen,oracle,True,success,0.1906329109724506,0.6434810945688053,-0.06435861352435837,0.42139380244899055,-0.27280808904671927,0.04066299654008755,0.04027267189118228,0.00011165332750111241,,6.860536208662959e-07
110,l_shape,unseen,oracle,False,closed_empty,-2.67480128046671e-08,0.49992981680726073,0.037448966465480016,0.41100000000000003,0.06120944738953504,0.02384545316596319,5.089776295114109e-07,0.04819458254254145,,4.854694948935512e-08
111,sphere,seen,oracle,True,success,0.1868580427014362,0.6472880049071688,-0.1514725156720851,0.4228822199002044,-0.7419135338467114,0.055963687994502714,0.05555338700021156,0.0019409447922144715,,0.0
112,capsule,seen,oracle,True,success,0.1973226902998242,0.5511344234439738,-0.09790502889779926,0.41100000000000003,-0.43964076075722947,0.024317471869857936,0.024131811387746983,0.0002651784656542711,,6.01568835331972e-08
113,ellipsoid,unseen,oracle,True,success,0.19344201505005204,0.4562750585720363,-0.13970216175316993,0.41100000000000003,-1.1365917028888823,0.041190274599161525,0.04053446409072872,0.0013643553912166193,,9.83892555680584e-06
114,sphere,seen,oracle,True,success,0.19200840426000143,0.5874719353892617,0.09522844913903819,0.42313080833146866,0.5013048803443811,0.05649487356832178,0.055914393979447516,0.0007055135098108081,,0.0
115,t_shape,unseen,oracle,True,success,0.19373531756856366,0.6200561958703206,-0.1516875801041181,0.41100000000000003,-1.3677654325137742,0.027082142299995768,0.02705206789221265,0.0018482763224562959,,5.647682361964612e-08
116,cylinder,seen,oracle,True,success,0.18846029791053404,0.5031108736086306,0.16599323281032727,0.42047885369029686,0.12768135661059077,0.06540187554902735,0.06517304215252125,0.00012048784176198169,,6.681393349795019e-05
117,t_shape,unseen,oracle,True,success,0.19379914762800787,0.5865493581365061,0.03230511077107641,0.41100000000000003,-1.0568985189811029,0.027964336496743177,0.0279378208011282,0.0023898133878476587,,4.970865603923148e-08
118,box,seen,oracle,True,success,0.19431468030477728,0.5788557906233107,-0.050346716404201144,0.4477058596719591,0.8396012135167754,0.03279589438843739,0.03278468473004767,0.0012211452780506388,,0.0
119,cylinder,seen,oracle,True,success,0.1868825199577006,0.44213283749549026,-0.1625212800101071,0.4258573008561831,-0.1842497612979921,0.06055570758577164,0.060321415319519095,9.280402550203137e-05,,7.936747135578589e-08
120,sphere,seen,oracle,True,success,0.19147338438711253,0.539505182674229,-0.09392627790224695,0.4184823850609516,0.6474715254456225,0.047164018315997036,0.04658259809424341,0.00024279350664011665,,0.0
121,mug,unseen,oracle,True,success,0.19501510256334742,0.5913292614454257,-0.005980017807278919,0.43171948852373343,-0.12465844858902209,0.044005137332733986,0.04357954084232365,0.0005149274355182642,,9.828747486925003e-07
122,capsule,seen,oracle,True,success,0.19032955982159927,0.5449700053711743,-0.10574347870608863,0.41309203474316397,-0.2692808064674743,0.03627230166821547,0.03623121036325425,0.0003500633962427214,,3.9256580808568364e-08
123,ellipsoid,unseen,oracle,True,success,0.19142491920235127,0.4638182308224415,-0.03178098459660692,0.4127027841924333,-0.647591155805169,0.03730200760591093,0.036926214663417646,0.001542994925431246,,1.9560104093285883e-05
124,t_shape,unseen,oracle,True,success,0.19198811933970467,0.6065765778757202,-0.13210395288588656,0.4111990659193071,0.23180506215661545,0.024324391565798565,0.02431678599272929,0.000820745715312915,,4.678231057230399e-08
125,capsule,seen,oracle,True,success,0.19393558498640562,0.5374041717968397,-0.04543015783742329,0.41332683976822826,0.38391147389883695,0.036789523319604084,0.036562675985448004,0.001302804099096622,,4.7019636064628663e-08
126,sphere,seen,oracle,True,success,0.18866792605554933,0.5080453885346249,-0.10276560309625866,0.4221573176342805,0.44246171275844537,0.05453088127815778,0.0540525885617555,0.001943849374754018,,0.0
127,dumbbell,unseen,oracle,False,closed_empty,2.0938587352858917e-07,0.5815877609946588,-0.07087579030175455,0.41135310836216327,-1.0262052173080973,0.019813026233892122,3.471087948262227e-07,0.0005583811239883327,,0.0
128,mug,unseen,oracle,True,success,0.18137951604684188,0.5634114692527602,-0.067555164472142,0.44858378936798804,-0.20018445548515706,0.048954002079135646,0.04869693751157776,0.0011358004049519836,,6.630111516256438e-07
129,t_shape,unseen,oracle,True,success,0.13966839985066754,0.4702209709630712,0.15162586772767825,0.41217094258292564,1.5482199703259796,0.030884310194492833,0.0308850402467217,0.0415245636837066,,2.0071547042169785e-10
130,ellipsoid,unseen,oracle,True,success,0.19404611406560557,0.4377085468743145,0.1690207652233515,0.41100000000000003,-0.6411224764777295,0.03067593876401424,0.029797822842661373,0.001989917774219554,,5.5426507838788194e-05
131,box,seen,oracle,True,success,0.19658260249170778,0.5702485473259351,0.05458798537591186,0.4188109203540015,-1.2883758078827814,0.039365352392731735,0.03933805896450203,0.0008186548062135637,,0.0
132,sphere,seen,oracle,True,success,0.19419378811765753,0.43668435011738094,0.03944958795077538,0.41889440811263373,0.49821423846130397,0.04804461941428886,0.04715606660254067,0.0008236662032599733,,0.0
